endpoint,endpoint-url,parameters,plugin,entry-date,start-date,end-date
833e2e15068ee0aa57d94513b1ec5035b681b22a626bb080749aa323391d2b50,https://maps.trafford.gov.uk/getows.ashx?mapsource=Trafford/inspire&SERVICE=WFS&VERSION=1.0.0&REQUEST=GetFeature&TYPENAME=conservation_areas,,wfs,2020-09-06T11:53:32Z,2020-10-01,
1e54db15e6aacb60345575ec20d558851d722a4711bb20b324ccb7cbffd1afa9,https://www.sedgemoor.gov.uk/media/5934/Conservation-Areas/zip/Conservation_Areas_May_2020.zip,,,2020-09-11T17:01:47Z,2020-10-01,
7cb1692a54e5a767247f2539cc65d2f02c0d0e47f81aef5d67db0363709a99b5,http://mapping.dudley.gov.uk/getows.ashx?mapsource=DMBC/inspire&service=WFS&version=1.1.0&Request=GetFeature&TypeName=conservation_areas,,wfs,2020-09-06T20:57:57Z,2020-10-01,
a4197adbefe3deb8f96bff4ba356a4c98e093983240fe8e913481d6bbcf3d9db,http://geowessex.astuntechnology.com/getows.ashx?mapsource=GeoWessex/purbeck&TypeName=conservation_areas&version=1.1.0&request=GetFeature&service=WFS,,wfs,2020-09-05T11:04:26Z,2020-10-01,
6db7a78f1a3681ff82dd14e7abe1391169575d1df7660902afbbc10cec67b202,http://inspire.misoportal.com/geoserver/norwich_city_council_rpa_hbe_ca_conservation/wfs?service=wfs&version=2.0.0&request=GetFeature&TypeName=rpa_hbe_ca_conservation,,wfs,2020-09-05T10:53:02Z,2020-10-01,
0d8e344034c0489e9142e824ebeb300c5af5e103d140e36f3dc710d221c05f37,http://maps.carlisle.gov.uk/getows.ashx?mapsource=CCC/inspire&TypeName=conservation_areas&version=1.1.0&request=GetFeature&service=WFS,,wfs,2020-09-05T10:57:46Z,2020-10-01,
f1c0048a9dbf0c716bfdbaba9e4da19870a59d95507aaa046824fcba01064a25,http://essex.astuntechnology.com/getows.ashx?mapsource=Essex/Inspire_Maldon&service=WFS&version=1.1.0&request=GetFeature&TypeName=Conservation_Area_Historic_Breakdown,,wfs,2020-09-14T18:25:14Z,2020-10-01,
5c32ce2a1c89b1f91b7c6ebca6c01aaff88797917d42c637732b5ef8a026d099,http://mydistrict.chichester.gov.uk/getows.ashx?mapsource=Chichester/Inspire&TypeName=aonb&version=1.1.0&request=GetFeature&service=WFS,,wfs,2020-09-05T17:40:33Z,2020-10-01,
f6b468c84948ec43983f7dda486b3f224735e2889f94f69cd83ddf0db9b35e19,http://www.southampton.gov.uk/geoserver/Inspire/wfs?service=wfs&version=1.1.0&request=GetFeature&TypeName=Inspire:CONSERVATION_AREAS,,wfs,2020-09-05T18:17:20Z,2020-10-01,
5d1d938d712dc3c3e094f070581466f89e397e1669655850b6caf7d3b643cfed,https://data.london.gov.uk/download/conservation_areas/b38eae6d-10db-4c79-afdd-dd97ae367b8b/Conservation_Areas.gpkg,,,2020-09-04T15:11:53Z,2020-10-01,2024-02-14
